NUMBER,ICAO,NAME,COUNTRY,LAT,LON,ELEV
284290,,OKTJABRSKI,RA,5631N,05712E,229
284300,,REVDA,RA,5649N,05957E,325
284320,,BISERT,RA,5652N,05904E,303
284340,,KRASNOUFIMSK,RA,5637N,05745E,207
284380,,ARTI,RA,5626N,05833E,305
284400,USSS,SVERDLOVSK,RA,5648N,06038E,237
284430,,BOGDANOVICH,RA,5647N,06204E,159
284450,,VERHNEE DUBROVO,RA,5644N,06104E,290
284480,,SYSERT,RA,5631N,06050E,266
284490,,KAMENSK-URALSKIJ,RA,5626N,06152E,168
284510,,KAMYSLOV,RA,5651N,06243E,126
284550,,BUTKA,RA,5643N,06346E,121
284560,,SATROVO,RA,5632N,06441E,113
284570,,KATAJSK,RA,5618N,06236E,152
284650,,JALUTOROVSK,RA,5641N,06621E,60
284780,,GOLYSMANOVO,RA,5623N,06823E,122
284810,,VIKULOVO,RA,5649N,07037E,70
284910,,BOL'SIE-UKI,RA,5656N,07240E,87
284930,,TARA,RA,5654N,07423E,74
284980,,NIZNE-KOLOSOVSKOE,RA,5627N,07339E,95
285020,,VJATSKIE POLJANY,RA,5614N,05102E,69
285060,,ELABUGA,RA,5546N,05204E,192
285170,,MENZELINSK,RA,5538N,05305E,121
285220,,ASKINO,RA,5605N,05635E,168
285260,,KARAIDELSKI,RA,5549N,05705E,200
285330,,NJAZEPETROVSK,RA,5603N,05935E,320
285350,,KARLJHANOVO,RA,5557N,05840E,231
285370,,DUVAN,RA,5542N,05754E,326
285410,,UFALEJ,RA,5605N,06018E,401
285480,,ARGAJAS,RA,5531N,06055E,254
285490,,BRODOKALMAK,RA,5535N,06204E,158
285520,,SADRINSK,RA,5605N,06338E,81
285610,,TEBENJAKSKOE,RA,5610N,06527E,61
285660,,MOKROUSOVO,RA,5549N,06647E,115
285730,,ISIM,RA,5606N,06926E,83
285810,,KAMJSENKA,RA,5609N,07039E,122
285860,,TJUKALINSK,RA,5552N,07212E,120
285870,,SLADKOV,RA,5532N,07019E,134
285880,,NAZYVOEVSK,RA,5534N,07122E,129
285930,,BOL'SEREC'E,RA,5606N,07438E,78
285980,,SARGATSKOE,RA,5536N,07329E,87
286010,,CISTOPOL,RA,5521N,05037E,113
286110,,MUSLJUMOVO,RA,5519N,05312E,79
286130,,DYURTYULI,RA,5529N,05452E,155
286150,,BAKALY,RA,5511N,05348E,126
286210,,BIRSK,RA,5525N,05532E,187
286220,,STARONADEZDINO,RA,5519N,05625E,129
286290,,ULU-TELJAK,RA,5454N,05657E,119
286300,,ZLATOUST,RA,5510N,05940E,457
286330,,TAGANAJ GORA (MTN),RA,5522N,05955E,1102
286370,,KROPACEVO,RA,5500N,05759E,415
286420,,CELJABINSK,RA,5518N,06132E,227
286550,,SUMIHA,RA,5514N,06319E,176
286590,,KURTAMYS,RA,5455N,06426E,127
286610,,KURGAN,RA,5528N,06524E,79
286620,,LEBJAZJE,RA,5516N,06630E,135
286660,,MAKUSINO,RA,5515N,06718E,143
286680,,POLOVINNOE,RA,5446N,06600E,152
286740,,PETUHOVO,RA,5506N,06758E,136
286790,,PETROPAVLOVSK,RA,5450N,06909E,136
286880,,ISILKUL,RA,5454N,07116E,128
286960,,KALACINSK,RA,5502N,07435E,107
286980,,OMSK,RA,5456N,07324E,123
287040,,CULPANOVO,RA,5430N,05025E,80
287050,,CELNO-VERSINY,RA,5425N,05106E,152
287100,,RAJEVSKY,RA,5405N,05455E,120
287110,,BUGULMA,RA,5435N,05248E,312
287120,,TUIMAZY,RA,5435N,05344E,126
287130,,BUZDYAK,RA,5434N,05431E,171
287190,,AKSAKOVO,RA,5402N,05411E,348
287220,,UFA,RA,5445N,05600E,105
287260,,ARHANGELSKOJE,RA,5424N,05648E,168
287410,,MIRNII,RA,5433N,06018E,319
287470,,PETROPAVLOVSKIJ ZER,RA,5401N,06007E,314
287480,,TROICK,RA,5406N,06135E,193
287520,,POLOVINNOJE,RA,5442N,06350E,217
287540,,OKTJABRSKI,RA,5424N,06244E,168
287560,,ZVERINOGOLOVSKAJA,RA,5428N,06452E,117
287660,,BLAGOVESCENSKOE,RA,5422N,06700E,153
287850,,VOZVISHEN SOVKHOZ,RA,5426N,07055E,127
287860,,POLTAVKA,RA,5422N,07145E,124
287910,,BORISOVSKIJ ZERNOSO,RA,5437N,07235E,109
287970,,ODESSKOE,RA,5412N,07258E,125
287980,,PAVLOGRADKA,RA,5412N,07333E,125
287990,,CERLAK,RA,5410N,07448E,115
288010,,KRASNOE POSELEN'E,RA,5358N,05022E,62
288060,,BUGURUSLAN,RA,5338N,05225E,87
288230,,TUKAN,RA,5350N,05731E,548
288250,,STERLITAMAK,RA,5337N,05559E,130
288310,,BELORECK,RA,5356N,05820E,565
288330,,VERHNEURALSK,RA,5352N,05912E,423
288380,,MAGNITOGORSK,RA,5321N,05905E,382
288670,,URICK,RA,5319N,06533E,210
288730,,KRASNOARMEJSK,RA,5350N,06947E,153
288770,,VOLODARSKOE,RA,5319N,06806E,319
288790,,KOKCETAV,RA,5317N,06921E,229
288860,,KZIL-TUS SOVKHOZ,RA,5338N,07222E,138
288950,,RUSSKAJA POLIANA,RA,5347N,07353E,125
289000,UWWW,KUJBYSEV/BEZENCUK,RA,5315N,05027E,44
289090,,BUZULUKSKAJA,RA,5245N,05217E,80
289160,,SARLYK,RA,5255N,05443E,183
289250,,MELEUZ,RA,5257N,05558E,179
289270,,JERMOLAJEVO,RA,5243N,05548E,247
289380,,KIZILSKOJE,RA,5244N,05854E,316
289390,,KALININSK,RA,5230N,05942E,381
289410,,KARTALY,RA,5303N,06040E,300
289520,,KUSTANAJ,RA,5313N,06337E,156
289570,,TOBOL,RA,5241N,06236E,208
289660,,RUZAJEVKA,RA,5249N,06658E,227
289780,,BALKASINO,RA,5232N,06845E,399
289840,,SCUCINSK,RA,5257N,07013E,384
289860,,ZOLOTAJA NIVA,RA,5258N,07156E,196
289930,,GOLUBOVKA,RA,5309N,07412E,126
290230,,NAPAS,RA,5956N,08159E,76
290370,,BEREZOVKA,RA,5923N,08250E,68
290680,,NAZIMOVO,RA,5930N,09101E,64
291030,,KATYLGA,RA,5904N,07644E,70
291110,,SREDNY VASJUGAN,RA,5913N,07814E,69
291220,,KARGASOK,RA,5903N,08057E,63
291280,,PARABEL',RA,5842N,08130E,63
291490,,MAKSIMKIN JAR,RA,5838N,08643E,105
292030,,KUNTIKI,RA,5827N,07625E,81
292090,,MAJSK,RA,5747N,07717E,100
292240,,STARICA,RA,5808N,08035E,80
292310,,KOLPASEV,RA,5818N,08253E,76
292410,,PALOCKA,RA,5823N,08436E,81
292470,,BATURINO,RA,5745N,08512E,90
292530,,LOSINOBORSK,RA,5826N,08922E,142
292630,UNII,JENISEJSK,RA,5827N,09209E,78
292740,,STRELKA,RA,5805N,09300E,89
292760,,MOLYGINO,RA,5812N,09445E,161
292820,,BOGUCANY,RA,5825N,09724E,134
292890,,GONDA,RA,5751N,09724E,378
293130,,PUDINO,RA,5732N,07922E,93
293280,,BAKCHAR,RA,5705N,08155E,107
293320,,MOLCHANOVO,RA,5735N,08347E,114
293480,,PERVOMAJSKOE,RA,5704N,08613E,115
293550,,TUTALO-CULYM RIVER,RA,5727N,08828E,140
293630,,PIROVSKOE,RA,5738N,09216E,184
293670,,BIRILIUSSY,RA,5708N,09042E,182
293790,,TASEJEVA RIVER,RA,5712N,09453E,147
293930,,CERVYANKA,RA,5740N,09934E,220
294010,,SEDELNIKOVO,RA,5657N,07518E,90
294050,,KYSTOVKA,RA,5634N,07638E,90
294070,,MUROMCEVO,RA,5623N,07515E,87
294180,,SEVERNOE,RA,5621N,07821E,126
294300,,TOMSK,RA,5626N,08558E,174
294560,,TJUHTET,RA,5632N,08919E,205
294640,,BOLSOJ ULUJ,RA,5639N,09033E,196
294670,,ACINSK,RA,5617N,09030E,272
294710,,BOLSAJA MURTA,RA,5655N,09308E,181
294770,,SUHOBUZIMSKOE,RA,5630N,09317E,159
294810,,DZERZINSKOE,RA,5651N,09513E,188
294980,,SITKINO,RA,5622N,09822E,220
295240,,KRESCENKA,RA,5551N,08002E,130
295320,,KOZEVNIKOVO,RA,5615N,08400E,114
295340,,PIHTOVKA,RA,5559N,08242E,127
295390,,BOLOTNOE,RA,5540N,08424E,201
295400,,ANZERO-SUDZENSK,RA,5607N,08600E,259
295410,,TAJGA,RA,5604N,08537E,250
295480,,BARZAS,RA,5543N,08618E,208
295510,,MARIINSK,RA,5612N,08745E,134
295520,,TJAZIN,RA,5607N,08831E,221
295530,,BOGOTOL,RA,5614N,08935E,291
295570,,TISUL,RA,5545N,08819E,212
295620,,KEMCUG,RA,5606N,09140E,330
295630,,KACA,RA,5607N,09212E,468
295720,,EMEL'JANOVO,RA,5611N,09237E,296
295740,UNKK,KRASNOJARSK,RA,5600N,09253E,277
295760,,UJAR,RA,5548N,09420E,343
295780,,SALINSKOE,RA,5543N,09344E,377
295810,,KANSK,RA,5612N,09541E,204
295870,,IRBEJSKOE,RA,5538N,09528E,251
295900,,NOVOCUNSKOE,RA,5609N,09918E,265
295940,,TAJSET,RA,5557N,09800E,302
296020,,CANY,RA,5517N,07646E,113
296050,,TATARSK,RA,5512N,07558E,112
296120,,BARABINSK,RA,5522N,07822E,120
296130,,UBINSKOE,RA,5518N,07937E,138
296250,,CULYM,RA,5506N,08058E,139
296260,,KOCENEVO,RA,5502N,08211E,160
296310,,KOLYVAN,RA,5518N,08245E,140
296320,,MOSKOVO,RA,5518N,08336E,215
296340,UNNN,NOVOSIBIRSK/TOLMACH,RA,5502N,08254E,177
296360,,TOGUCIN,RA,5514N,08424E,171
296420,,KEMEROVO,RA,5523N,08604E,262
296490,,KRAPIVINO,RA,5500N,08648E,153
296530,,UZUR,RA,5518N,08949E,383
296540,,CENTRALNYJ RUDNIK,RA,5513N,08739E,494
296620,,BALAHTA,RA,5523N,09136E,303
296640,,SVETLOLOBOVO,RA,5506N,09050E,329
296750,,KOLBA,RA,5507N,09320E,477
296760,,AGINSKOE,RA,5515N,09453E,336
296980,UINN,NIZNE-UDINSK,RA,5453N,09902E,410
297010,,LJUBIMOVKA,RA,5440N,07506E,111
297020,,CISTOOZERNOJE,RA,5443N,07643E,111
297060,,KUPINO,RA,5422N,07717E,116
297120,,ZDVINSK,RA,5442N,07840E,112
297220,,UZANIHA,RA,5440N,08103E,175
297240,,KOCKI,RA,5418N,08030E,166
297260,,ORDYNSKOE,RA,5422N,08157E,135
297350,,POSEVNAJA,RA,5418N,08323E,294
297360,,MASLJANINO,RA,5420N,08413E,198
297450,,GURJEVSK,RA,5420N,08600E,225
297520,,NENASTNAJA(MTN STN),RA,5445N,08849E,1178
297560,,SIRA,RA,5430N,08956E,468
297590,,KOMMUNAR,RA,5420N,08917E,846
297660,,IDRINSKOE,RA,5422N,09208E,281
297720,,ARTEMOVSK,RA,5423N,09330E,473
297890,,VERHNJAJA GUTARA,RA,5413N,09658E,984
297940,,BIRJUSA,RA,5423N,09747E,802
298020,,MIHAJLOVKA,RA,5349N,07632E,114
298070,,IRTYSSK,RA,5321N,07527E,94
298130,,KRASNOOZERSK,RA,5358N,07914E,143
298140,,KARASUK,RA,5342N,07804E,113
298160,,HABARY,RA,5337N,07933E,138
298220,,KAMEN-ON-OB RIVER,RA,5348N,08120E,130
298270,,BAEVO,RA,5316N,08046E,123
298320,,TALMENKA,RA,5349N,08355E,142
298360,,SOROKINO,RA,5345N,08457E,221
298370,,SELABOLIHA,RA,5324N,08236E,170
298380,UNBB,BARNAUL,RA,5324N,08342E,252
298460,UNCE,NOVOKUZNETSK,RA,5344N,08711E,308
298480,,TOGUL,RA,5328N,08555E,270
298490,,KUZODEEVO,RA,5320N,08710E,291
298540,,MEZDURECENSK,RA,5341N,08803E,242
298550,,TEBA,RA,5338N,08834E,304
298580,,NEOZIDANNIJ PRIISK,RA,5317N,08910E,527
298620,,HAKASSKATA,RA,5346N,09119E,256
298640,,UYBAT,RA,5343N,09022E,525
298650,UNKA,ABAKAN,RA,5345N,09124E,245
298690,,JERMAKOVSKOE,RA,5318N,09225E,301
298700,,KURAGINO,RA,5353N,09240E,284
298760,,PONOMAROVO,RA,5343N,09409E,445
298920,,HADAMA,RA,5357N,09849E,704
298940,,ALYGDZER,RA,5338N,09813E,918
299150,,SLAVGOROD,RA,5358N,07839E,125
299230,,REBRIHA,RA,5304N,08218E,214
299370,,ALEJSKAJA,RA,5231N,08246E,174
299390,,BIJSK ZONAL'NAJA,RA,5241N,08457E,224
299460,,KONDOMA,RA,5252N,08717E,354
299550,,UST-KABIRZA,RA,5249N,08827E,416
299560,,TASTYP,RA,5248N,08953E,455
299620,,BEJA,RA,5303N,09055E,448
299730,,VERHNI AMIL,RA,5308N,09428E,765
299740,,OLEN'JA RECKA,RA,5253N,09301E,1404
299990,,ORLIK (MTN STN),RA,5230N,09949E,1570
300140,,CEMDALSK,RA,5945N,10318E,277
300280,,IKA,RA,5917N,10610E,352
300370,,NEPA,RA,5915N,10814E,323
300540,,VITIM,RA,5927N,11235E,193
300740,,MACA,RA,5954N,11735E,162
300890,,JIKIMDA,RA,5902N,12145E,170
301020,,KEZMA,RA,5858N,10105E,185
301170,,UST-ILIMSK,RA,5802N,10244E,402
301270,,TOKMA,RA,5816N,10551E,435
301380,,CECUJSK,RA,5806N,10841E,246
301420,,VIZIRNYJ,RA,5844N,11114E,220
301510,,VORONCOVKA,RA,5851N,11254E,201
301570,,MAMA,RA,5819N,11252E,224
301650,,SVETLI,RA,5834N,11600E,422
301730,,TJANJA,RA,5903N,11948E,190
302190,,MAKSIMOVO,RA,5706N,10500E,354
302290,,VERHNE-MARKOVO,RA,5720N,10704E,271
302300,UIKK,KIRENSK,RA,5746N,10804E,258
302460,,GORNO-CUJSKI,RA,5740N,11140E,332
302530,UIKB,BODAJBO,RA,5751N,11412E,278
302550,,MAMAKAN,RA,5748N,11405E,532
302630,,NICATKA,RA,5750N,11740E,562
303090,,BRATSK,RA,5604N,10150E,489
303170,,ZAJARSK,RA,5612N,10250E,427
303200,,UST-KUT,RA,5648N,10548E,672
303280,,ORLINGA,RA,5603N,10550E,338
303370,,KAZACHENGKOYE,RA,5617N,10734E,357
303560,,ULON-MAKIT,RA,5622N,11438E,516
303640,,MUJA,RA,5630N,11540E,474
303720,,CARA,RA,5655N,11822E,711
303740,,BOLSAJA-LEPRINDA,RA,5639N,11734E,1000
303790,,KATUGINO,RA,5600N,11927E,996
303850,,UST-NJUKZA,RA,5635N,12129E,426
303930,UELL,CULMAN/NERIUGRI,RA,5650N,12452E,859
304050,,TANGUJ,RA,5523N,10058E,425
304060,,ARTUMEJ,RA,5537N,10219E,448
304130,,JASACNAJA,RA,5550N,10414E,331
304240,,GOLOVSKOE,RA,5529N,10529E,172
304320,,GOUJOKIT,RA,5543N,10904E,676
304330,,NIZNEANGARSK,RA,5547N,10933E,475
304370,,KARAM,RA,5509N,10737E,497
304390,,TOMPA,RA,5507N,10945E,458
304550,,UAKIT (MTN STN),RA,5528N,11338E,1097
304570,,BAUNT (MTN STN),RA,5516N,11308E,1089
304610,,TILISMA,RA,5548N,11526E,830
304690,,KALAKAN,RA,5507N,11645E,613
304710,,SRDNIJKALAR MTN STN,RA,5555N,11732E,754
304840,,SREDNJAJA OLEKMA,RA,5526N,12040E,531
304930,,NAGORNYJ,RA,5558N,12453E,864
304970,,UST-URKIMA,RA,5518N,12310E,522
304990,,TYNDA,RA,5511N,12440E,531
305040,,TULUN,RA,5436N,10038E,522
305070,,IKEJ,RA,5411N,10005E,527
305140,,UST-UDA,RA,5425N,10315E,420
305210,,ZIGALOVO,RA,5448N,10513E,428
305260,,TIRKA,RA,5430N,10708E,650
305360,,DAVSA,RA,5421N,10931E,469
305370,,SOLNETCHNAYA,RA,5402N,10816E,465
305420,,TASSA,RA,5451N,11109E,563
305470,,KURUMKAN,RA,5419N,11019E,509
305490,,KARAFTIT (MTN STN),RA,5412N,11157E,1302
305540,,BOGDARIN,RA,5437N,11308E,995
305650,,UST-KARENGA,RA,5427N,11631E,686
305670,,BUGARIHTA,RA,5403N,11501E,738
305760,,TUPIK,RA,5426N,11954E,644
305970,,URUSA,RA,5402N,12254E,454
306030,,ZIMA,RA,5356N,10203E,458
306050,,SARAM,RA,5320N,10111E,600
306060,,ZALARI,RA,5336N,10232E,450
306120,,BALAGANSK,RA,5343N,10320E,429
306170,,CEREMHOVO,RA,5310N,10305E,598
306180,,BOHAN,RA,5308N,10346E,446
306200,,SARMA,RA,5306N,10649E,464
306220,,KACUG,RA,5358N,10552E,533
306270,,BAJANDAJ,RA,5306N,10532E,761
306320,,BOLSOJ USKAN ISLAND,RA,5351N,10836E,460
306350,,UST-BARGUZIN,RA,5425N,10901E,457
306360,,BARGUZIN,RA,5337N,10938E,486
306370,,HUZIR,RA,5312N,10720E,462
306380,,MAKSIMIHA,RA,5316N,10845E,475
306490,,UST-ZAZA,RA,5311N,11143E,973
306500,,ROMANOVKA,RA,5313N,11246E,923
306510,,BOLSOJ AMALAT,RA,5355N,11325E,935
306550,,INGUR,RA,5335N,11346E,810
306570,,POLIVTSEVO,RA,5317N,11247E,1203
306640,,TUNGOKOCEN,RA,5334N,11534E,812
306670,,KIKER,RA,5310N,11550E,596
306690,,ZILOVO,RA,5304N,11729E,707
306730,,MOGOCA,RA,5344N,11947E,619
306750,,KSEN'EVSKAJA,RA,5332N,11843E,582
306790,,GORBICA,RA,5306N,11913E,388
306820,,AMAZAR,RA,5352N,12053E,473
306830,,JEROFEJ PAVLOVIC,RA,5358N,12156E,524
306860,,IGNASINO,RA,5328N,12224E,295
306880,,POKROVKA,RA,5320N,12133E,315
306920,,SKOVORODINO,RA,5400N,12358E,400
306950,,DZALINDA,RA,5328N,12354E,267
307030,,INGA,RA,5258N,10159E,543
307080,,ILCIR,RA,5203N,10104E,2083
307100,UIII,IRKUTSK,RA,5216N,10421E,513
307120,,USOLJE-SIBIRSKOJE,RA,5247N,10338E,445
307130,UIIO,UST-ORDYNSKIJ,RA,5249N,10446E,525
307140,,KHEYTA-IN-IRKUT,RA,5233N,10303E,759
307150,,ANGARSK,RA,5229N,10351E,450
307260,,SUHAJA,RA,5234N,10708E,461
307270,,BOLSOJE-GOLOUSTNOJ,RA,5202N,10524E,461
307290,,KABANSK,RA,5203N,10639E,469
307310,,GORJACINSK,RA,5259N,10817E,486
307390,UIUH,HORINSK,RA,5210N,10946E,666
307410,,ZAMOKTA (MTN STN),RA,5256N,11029E,1292
307450,,SOSNOVO-OZERSK,RA,5232N,11133E,952
307510,,TELEMBA,RA,5244N,11316E,929
307570,,BEKLEMISEVO,RA,5207N,11240E,968
307580,UIAA,CITA/KADALA,RA,5201N,11320E,685
307640,,USUGLI,RA,5239N,11510E,646
307650,,ZJUL'ZJA,RA,5233N,11612E,526
307660,,CHERNYSHEVSK,RA,5232N,11700E,539
307680,,NERCINSK,RA,5202N,11631E,479
307720,,UST-KARA,RA,5242N,11848E,404
307770,,SRETENSK,RA,5216N,11742E,528
307810,,URJUPINO,RA,5245N,12002E,370
308020,,MONDY (MTN STN),RA,5141N,10059E,1303
308030,,BAGO-GORHON,RA,5142N,10227E,889
308060,,KYREN,RA,5141N,10210E,758
308110,,TUNKA,RA,5144N,10232E,722
308120,,SLJUDJANKA,RA,5139N,10340E,471
308140,,KULTUK,RA,5144N,10342E,472
308150,,HAMAR-DABAN,RA,5132N,10336E,1442
308180,,UNKNOWN,RA,5110N,10340E,481
308220,,BABUSKIN,RA,5143N,10552E,469
308230,UIUU,ULAN-UDE/MUHINO,RA,5148N,10726E,510
308240,,TANHOJ,RA,5134N,10507E,470
308290,,NOVO-SELENGINSK,RA,5106N,10639E,559
308370,,MUHORSIBIR,RA,5101N,10750E,733
308380,,PETROVSKIJ ZAVOD,RA,5119N,10851E,800
308430,,MOGZON,RA,5144N,11158E,902
308440,,HILOK,RA,5121N,11030E,808
308450,,HARAGUN,RA,5133N,11110E,858
308460,,ULETY,RA,5121N,11229E,741
308490,,NIKOLAJEVSKOE,RA,5103N,11146E,817
308510,,TURGUTUJ (MTN STN),RA,5151N,11238E,1030
308530,,KARYMSKAJA,RA,5137N,11420E,616
308560,,SEDLOVAJA,RA,5129N,11433E,881
308580,,KUROT-DARASUA,RA,5112N,11343E,805
308590,,AGINSKOE,RA,5107N,11433E,678
308620,,SILKA,RA,5151N,11601E,597
308660,,BALEJ,RA,5135N,11638E,649
308740,,SELOPUGINO,RA,5139N,11734E,715
308750,,TAJNA,RA,5135N,11828E,698
308790,,NERCINSKIJ ZAVOD,RA,5119N,11937E,619
309110,,SANAGA,RA,5044N,10250E,1170
309150,,CAKIR,RA,5025N,10337E,989
309160,,TOREJ,RA,5031N,10450E,733
309240,,PETROPAVLOVKA,RA,5038N,10519E,684
309250,,KJAHTA,RA,5022N,10627E,801
309340,,BICURA,RA,5036N,10735E,643
309350,,KRASNYJ CIKOJ,RA,5022N,10845E,770
309380,,MENZA,RA,4926N,10854E,940
309440,,CEREMHOVO,RA,5034N,11012E,885
309470,,SUMILOVKA (MTN STN),RA,5009N,11021E,1155
309480,,GRJAZI,RA,5001N,11111E,1234
309490,,KYRA,RA,4934N,11158E,908
309540,,DULDURGA,RA,5038N,11335E,811
309570,,AKSA,RA,5017N,11317E,734
309610,,OLOVJANNAJA,RA,5057N,11535E,642
309640,,KUBUHAJ,RA,5030N,11449E,679
309650,,BORZJA,RA,5023N,11631E,684
309670,,SOLOV'EVSK,RA,4954N,11545E,623
309680,,HARANOR,RA,5006N,11640E,705
309710,,ALEKSANDROVSKIJ ZAV,RA,5055N,11756E,807
309720,,DONO,RA,5053N,11835E,694
309750,,PRIARGUNSK,RA,5024N,11907E,517
309780,,KAJLASTUJ,RA,4950N,11823E,550
310040,,ALDAN,RA,5837N,12522E,682
310050,,TOMMOT,RA,5857N,12618E,283
310110,,BUJAGA,RA,5939N,12710E,278
310160,,UGINO,RA,5840N,12830E,130
310410,,UST-MIL,RA,5940N,13305E,179
310540,,UST-JUDOMA,RA,5911N,13509E,212
310620,,JUGARJONOK,RA,5946N,13743E,381
310670,,KURUN-URJAKAH,RA,5839N,13713E,457
310830,,STARY HEJDZAN,RA,5958N,14445E,121
310870,,ULJA,RA,5848N,14140E,4
310880,,OHOTSK,RA,5922N,14312E,6
310920,,TALON,RA,5948N,14850E,19
310970,,USKI,RA,5911N,14620E,17
311230,,CJUL'BJU,RA,5746N,13054E,266
311370,,TOKO,RA,5617N,13108E,858
311520,,NELKAN,RA,5740N,13609E,305
311580,,BATOMGA,RA,5639N,13621E,496
311680,,AJAN,RA,5627N,13809E,9
311740,,BOLSOJ SANTAR ISL,RA,5450N,13732E,17
311990,,UNAHA,RA,5502N,12648E,453
312350,,JANA,RA,5529N,13420E,318
312530,,BOMNAK,RA,5443N,12856E,357
312570,,DAMBUKI,RA,5420N,12738E,272
312630,,LOKSAK,RA,5444N,13027E,464
312860,,CUMIKAN,RA,5443N,13519E,5
312880,,TOROM,RA,5407N,13542E,182
312950,,MAGDAGACI,RA,5327N,12549E,372
312990,,TYGDA,RA,5306N,12621E,314
313000,,ZEJA,RA,5345N,12714E,232
313110,,OGORON,RA,5358N,12904E,416
313250,,SEVLI,RA,5331N,13255E,442
313290,UHBP,EKIMCAN,RA,5304N,13256E,543
313310,,BOLODEK,RA,5343N,13309E,280
313380,,SELEMDZA,RA,5308N,13358E,682
313460,,TUGUR,RA,5351N,13652E,52
313480,,BURUKAN,RA,5303N,13602E,154
313620,,ALEKSANDRA,RA,5417N,13947E,9
313640,,KULCI,RA,5334N,13939E,128
313690,,NIKOLAEVSK-ON-AMUR,RA,5309N,14042E,68
313710,,CERNJAEVO,RA,5247N,12600E,212
313730,,OKTJABR'SKIJ PRIISK,RA,5300N,12839E,330
313770,,MUHINO,RA,5216N,12713E,326
313840,,GAR,RA,5235N,12904E,245
313880,,NORSK,RA,5221N,12955E,207
313920,,STOJBA,RA,5248N,13143E,358
313940,,SELEMDZINSKOE,RA,5235N,13108E,295
314160,,IM POLINY OSIPENKO,RA,5225N,13630E,73
314180,,VESELAJA GORKA,RA,5217N,13548E,201
314210,,GUGA,RA,5242N,13732E,50
314230,,UDINSKOJE,RA,5254N,13852E,15
314320,,VOSKRESENSKOJE,RA,5252N,14000E,25
314360,,UARKI,RA,5231N,14112E,14
314370,,SOMNITELNIJ-PRIISK,RA,5210N,13904E,220
314390,,BOGORODSKOE,RA,5223N,14028E,31
314410,,USAKOVO,RA,5154N,12635E,159
314420,,SIMANOVSKAJA,RA,5159N,12739E,276
314430,,MAZANOVO,RA,5138N,12849E,163
314450,,SVDBODNYJ,RA,5127N,12807E,197
314590,,VERHNJAJA TOM,RA,5121N,13023E,260
314690,,SREDNIJ URGAL,RA,5110N,13257E,366
314740,,UST-UMALTA,RA,5138N,13318E,382
314780,,SOFIJSKIJ PRIISK,RA,5216N,13359E,898
314820,,DUKI,RA,5143N,13554E,131
314840,,HULARIN,RA,5125N,13505E,269
314890,,GORIN,RA,5116N,13635E,92
314970,,BAKTOR,RA,5108N,13725E,35
315020,,MARIINSKOJE,RA,5143N,14019E,20
315040,,SUHANOVKA,RA,5121N,13906E,63
315090,,DE-KASTRI,RA,5129N,14047E,35
315100,,BLAGOVESCENSK,RA,5015N,12730E,137
315110,,SERGEJEVKA,RA,5047N,12718E,145
315130,,BELOGORSK,RA,5055N,12828E,178
315210,,BRATOLJUBOVKA,RA,5047N,12920E,231
315270,,ZAVITAJA,RA,5007N,12928E,242
315320,,CEKUNDA,RA,5049N,13210E,273
315340,,SEKTAGLI,RA,5026N,13101E,231
315380,,SUTUR,RA,5004N,13208E,349
315480,,VERHOVJE URMI,RA,5001N,13335E,533
315500,,AMURSK,RA,5016N,13655E,24
315610,,KOMSOMOLSK-ON-AMUR,RA,5036N,13702E,19
315620,,NIZNETAMBOVSKOE,RA,5056N,13812E,60
315660,,SEGZEMA,RA,5020N,13828E,193
315730,,SIZEMAN,RA,5044N,14026E,5
315870,,POJARKOVO,RA,4937N,12839E,117
315940,,ARHARA,RA,4925N,13005E,135
316180,,BIRA,RA,4901N,13228E,154
316240,,URMI,RA,4924N,13314E,198
316320,,KUR,RA,4956N,13438E,266
316360,,NERAN,RA,4933N,13444E,226
316470,,LITOVKO,RA,4917N,13511E,71
316550,UHHO,TROICKOE,RA,4927N,13634E,29
316610,,VERHNI NERGEN,RA,4952N,13646E,64
316770,,SOLEKUL,RA,4901N,13845E,894
316830,,TUMNIN,RA,4940N,14007E,58
317020,,OBLUC'E,RA,4900N,13105E,257
317030,,BIRAKAN,RA,4900N,13143E,228
317070,,EKATERINO-NIKOL'SKO,RA,4744N,13058E,74
317100,,LENINSKOE,RA,4756N,13238E,56
317130,,BIROBIDZAN,RA,4842N,13253E,76
317250,,SMIDOVIC,RA,4837N,13350E,53
317330,,ELABUGA,RA,4849N,13553E,41
317350,UHHH,HABAROVSK/NOVY,RA,4831N,13510E,72
317360,,HABAROVSK,RA,4832N,13514E,72
317540,,TIVJAKU,RA,4836N,13703E,403
317660,,IOLI,RA,4839N,13859E,382
317700,,SOVETSKAJA GAVAN,RA,4858N,14018E,22
317860,,VJAZEMSKAJA,RA,4733N,13449E,84
317900,,VERINO,RA,4759N,13505E,85
317910,,KHOR,RA,4753N,13504E,67
317920,,BICEVAJA,RA,4746N,13538E,102
318010,,GVASJUGI,RA,4740N,13611E,180
318150,,SUKPAY,RA,4741N,13729E,488
318230,,GROSSEVICI,RA,4758N,13932E,3
318250,,AGZU,RA,4736N,13824E,160
318290,,CAPE ZOLOTOJ,RA,4719N,13859E,26
318320,,BIKIN,RA,4648N,13416E,62
318450,,KRASNYJ JAR,RA,4632N,13519E,130
318510,,GAMCANZA,RA,4641N,13616E,244
